Channel,Date,New fans,Region,Fans
Instagram,27/1/2015 0:00,4,Singapore,4360
Twitter,27/1/2015 0:00,2,Australia,4817
Twitter,27/1/2015 0:00,34,India,11235
Twitter,27/1/2015 0:00,32,Indonesia,106413
Twitter,27/1/2015 0:00,4,Malaysia,4678
Twitter,27/1/2015 0:00,-1,New Zealand,4941
Twitter,27/1/2015 0:00,0,Philippines,2610
Twitter,27/1/2015 0:00,0,Singapore,301
Facebook,28/1/2015 0:00,-5,Australia,113456
Facebook,28/1/2015 0:00,256,India,351398
Facebook,28/1/2015 0:00,16,Indonesia,288634
Facebook,28/1/2015 0:00,31,Malaysia,203252
Facebook,28/1/2015 0:00,21,New Zealand,28974
Facebook,28/1/2015 0:00,73,Philippines,51135
Facebook,28/1/2015 0:00,254,Singapore,92402
Instagram,28/1/2015 0:00,10,Australia,19835
Instagram,28/1/2015 0:00,129,India,18341
Instagram,28/1/2015 0:00,80,Indonesia,43798
Instagram,28/1/2015 0:00,17,Malaysia,10010
Instagram,28/1/2015 0:00,4,New Zealand,1922
Instagram,28/1/2015 0:00,0,Singapore,4360
Twitter,28/1/2015 0:00,7,Australia,4824
Twitter,28/1/2015 0:00,28,India,11263
Twitter,28/1/2015 0:00,30,Indonesia,106443
Twitter,28/1/2015 0:00,3,Malaysia,4681
Twitter,28/1/2015 0:00,7,New Zealand,4948
Twitter,28/1/2015 0:00,2,Philippines,2612
Twitter,28/1/2015 0:00,0,Singapore,301
Facebook,29/1/2015 0:00,1,Australia,113457
Facebook,29/1/2015 0:00,285,India,351683
Facebook,29/1/2015 0:00,33,Indonesia,288667
Facebook,29/1/2015 0:00,38,Malaysia,203290
Facebook,29/1/2015 0:00,14,New Zealand,28988
Facebook,29/1/2015 0:00,6,Philippines,51141
Facebook,29/1/2015 0:00,159,Singapore,92561
Instagram,29/1/2015 0:00,84,Australia,19919
Instagram,29/1/2015 0:00,94,India,18435
Instagram,29/1/2015 0:00,54,Indonesia,43852
Instagram,29/1/2015 0:00,12,Malaysia,10022
Instagram,29/1/2015 0:00,1,New Zealand,1923
Instagram,29/1/2015 0:00,3,Singapore,4363
Twitter,29/1/2015 0:00,4,Australia,4828
Twitter,29/1/2015 0:00,4,India,11267
Twitter,29/1/2015 0:00,22,Indonesia,106465
Twitter,29/1/2015 0:00,1,Malaysia,4682
Twitter,29/1/2015 0:00,1,New Zealand,4949
Twitter,29/1/2015 0:00,1,Philippines,2613
Twitter,29/1/2015 0:00,0,Singapore,301
Facebook,30/1/2015 0:00,4,Australia,113461
Facebook,30/1/2015 0:00,408,India,352091
Facebook,30/1/2015 0:00,23,Indonesia,288690
Facebook,30/1/2015 0:00,43,Malaysia,203333
Facebook,30/1/2015 0:00,11,New Zealand,28999
Facebook,30/1/2015 0:00,13,Philippines,51154
Facebook,30/1/2015 0:00,154,Singapore,92715
Instagram,30/1/2015 0:00,42,Australia,19961
Instagram,30/1/2015 0:00,10,India,18445
Instagram,30/1/2015 0:00,83,Indonesia,43935
Instagram,30/1/2015 0:00,19,Malaysia,10041
Instagram,30/1/2015 0:00,-2,New Zealand,1921
Instagram,30/1/2015 0:00,2,Singapore,4365
Twitter,30/1/2015 0:00,0,Australia,4828
Twitter,30/1/2015 0:00,11,India,11278
Twitter,30/1/2015 0:00,30,Indonesia,106495
Twitter,30/1/2015 0:00,1,Malaysia,4683
Twitter,30/1/2015 0:00,0,New Zealand,4949
Twitter,30/1/2015 0:00,1,Philippines,2614
Twitter,30/1/2015 0:00,0,Singapore,301
Facebook,23/3/2015 0:00,3,New Zealand,29002
Facebook,23/3/2015 0:00,16,Philippines,51170
Facebook,23/3/2015 0:00,-2702,Singapore,90013
Instagram,23/3/2015 0:00,20,Australia,19981
Instagram,23/3/2015 0:00,41,India,18486
Instagram,23/3/2015 0:00,99,Indonesia,44034
Instagram,23/3/2015 0:00,20,Malaysia,10061
Instagram,23/3/2015 0:00,3,New Zealand,1924
Instagram,23/3/2015 0:00,2,Singapore,4367
Twitter,23/3/2015 0:00,1,Australia,4829
Twitter,23/3/2015 0:00,17,India,11295
Twitter,23/3/2015 0:00,49,Indonesia,106544
Twitter,23/3/2015 0:00,2,Malaysia,4685
Twitter,23/3/2015 0:00,2,New Zealand,4951
Twitter,23/3/2015 0:00,4,Philippines,2618
Twitter,23/3/2015 0:00,0,Singapore,301
Facebook,24/3/2015 0:00,6,Australia,113467
Facebook,24/3/2015 0:00,794,India,352885
Facebook,24/3/2015 0:00,223,Indonesia,288913
Facebook,24/3/2015 0:00,41,Malaysia,203374
Facebook,24/3/2015 0:00,6,New Zealand,29008
Facebook,24/3/2015 0:00,13,Philippines,51183
Facebook,24/3/2015 0:00,9,Singapore,90022
Instagram,24/3/2015 0:00,39,Australia,20020
Instagram,24/3/2015 0:00,65,India,18551
Instagram,24/3/2015 0:00,89,Indonesia,44123
Instagram,24/3/2015 0:00,9,Malaysia,10070
Instagram,24/3/2015 0:00,3,New Zealand,1927
Instagram,24/3/2015 0:00,5,Singapore,4372
Twitter,24/3/2015 0:00,7,Australia,4836
Twitter,24/3/2015 0:00,17,India,11312
Twitter,24/3/2015 0:00,43,Indonesia,106587
Twitter,24/3/2015 0:00,-2,Malaysia,4683
Twitter,24/3/2015 0:00,1,New Zealand,4952
Twitter,24/3/2015 0:00,-1,Philippines,2617
Twitter,24/3/2015 0:00,0,Singapore,301
Facebook,25/3/2015 0:00,9,Australia,113476
Facebook,25/3/2015 0:00,684,India,353569
Facebook,25/3/2015 0:00,157,Indonesia,289070
Facebook,25/3/2015 0:00,196,Malaysia,203570
Facebook,25/3/2015 0:00,7,New Zealand,29015
Facebook,25/3/2015 0:00,9,Philippines,51192
Facebook,25/3/2015 0:00,9,Singapore,90031
Instagram,25/3/2015 0:00,56,Australia,20076
Instagram,25/3/2015 0:00,61,India,18612
Instagram,25/3/2015 0:00,101,Indonesia,44224
Instagram,25/3/2015 0:00,16,Malaysia,10086
Instagram,25/3/2015 0:00,4,New Zealand,1931
Instagram,25/3/2015 0:00,-1,Singapore,4371
Twitter,25/3/2015 0:00,3,Australia,4839
Twitter,25/3/2015 0:00,13,India,11325
Twitter,25/3/2015 0:00,48,Indonesia,106635
Twitter,25/3/2015 0:00,1,Malaysia,4684
Twitter,25/3/2015 0:00,-1,New Zealand,4951
Twitter,25/3/2015 0:00,0,Philippines,2617
Twitter,25/3/2015 0:00,0,Singapore,301
Facebook,26/3/2015 0:00,-5,Australia,113471
Facebook,26/3/2015 0:00,480,India,354049
Facebook,26/3/2015 0:00,140,Indonesia,289210
Facebook,26/3/2015 0:00,78,Malaysia,203648
Facebook,26/3/2015 0:00,14,New Zealand,29029
Facebook,26/3/2015 0:00,7,Philippines,51199
Facebook,26/3/2015 0:00,4,Singapore,90035
Instagram,26/3/2015 0:00,64,Australia,20140
Instagram,26/3/2015 0:00,52,India,18664
Instagram,26/3/2015 0:00,140,Indonesia,44364
Instagram,26/3/2015 0:00,14,Malaysia,10100
Instagram,26/3/2015 0:00,4,New Zealand,1935
Instagram,26/3/2015 0:00,4,Singapore,4375
Twitter,26/3/2015 0:00,3,Australia,4842
Twitter,26/3/2015 0:00,11,India,11336
Twitter,26/3/2015 0:00,48,Indonesia,106683
Twitter,26/3/2015 0:00,1,Malaysia,4685
Twitter,26/3/2015 0:00,1,New Zealand,4952
Twitter,26/3/2015 0:00,2,Philippines,2619
Twitter,26/3/2015 0:00,0,Singapore,301
Facebook,27/3/2015 0:00,12,Australia,113483
Facebook,27/3/2015 0:00,55,India,354104
Facebook,27/3/2015 0:00,227,Indonesia,289437
Facebook,27/3/2015 0:00,65,Malaysia,203713
Facebook,27/3/2015 0:00,5,New Zealand,29034
Facebook,27/3/2015 0:00,10,Philippines,51209
Facebook,27/3/2015 0:00,6,Singapore,90041
Instagram,27/3/2015 0:00,35,Australia,20175
Instagram,27/3/2015 0:00,23,India,18687
Instagram,27/3/2015 0:00,63,Indonesia,44427
Instagram,27/3/2015 0:00,10,Malaysia,10110
Instagram,27/3/2015 0:00,3,New Zealand,1938
Instagram,27/3/2015 0:00,6,Singapore,4381
Twitter,27/3/2015 0:00,1,Australia,4843
Twitter,27/3/2015 0:00,19,India,11355
Twitter,27/3/2015 0:00,49,Indonesia,106732
Twitter,27/3/2015 0:00,3,Malaysia,4688
Twitter,27/3/2015 0:00,0,New Zealand,4952
Twitter,27/3/2015 0:00,-1,Philippines,2618
Twitter,27/3/2015 0:00,0,Singapore,301
Facebook,28/3/2015 0:00,19,Australia,113502
Facebook,28/3/2015 0:00,77,India,354181
Facebook,28/3/2015 0:00,134,Indonesia,289571
Facebook,28/3/2015 0:00,85,Malaysia,203798
Facebook,28/3/2015 0:00,16,New Zealand,29050
Facebook,28/3/2015 0:00,7,Philippines,51216
Facebook,28/3/2015 0:00,10,Singapore,90051
Instagram,28/3/2015 0:00,53,Australia,20228
Instagram,28/3/2015 0:00,60,India,18747
Instagram,28/3/2015 0:00,287,Indonesia,44714
Instagram,28/3/2015 0:00,15,Malaysia,10125
Instagram,28/3/2015 0:00,-2,New Zealand,1936
Instagram,28/3/2015 0:00,1,Singapore,4382
Twitter,28/3/2015 0:00,14,Australia,4857
Twitter,28/3/2015 0:00,17,India,11372
Twitter,28/3/2015 0:00,65,Indonesia,106797
Twitter,28/3/2015 0:00,1,Malaysia,4689
Twitter,28/3/2015 0:00,2,New Zealand,4954
Twitter,28/3/2015 0:00,-1,Philippines,2617
Twitter,28/3/2015 0:00,0,Singapore,301
Facebook,29/3/2015 0:00,2,Australia,113504
Facebook,29/3/2015 0:00,48,India,354229
Facebook,29/3/2015 0:00,69,Indonesia,289640
Facebook,29/3/2015 0:00,105,Malaysia,203903
Facebook,29/3/2015 0:00,8,New Zealand,29058
Facebook,29/3/2015 0:00,13,Philippines,51229
Facebook,29/3/2015 0:00,14,Singapore,90065
Instagram,29/3/2015 0:00,38,Australia,20266
Instagram,29/3/2015 0:00,66,India,18813
Instagram,29/3/2015 0:00,255,Indonesia,44969
Instagram,29/3/2015 0:00,8,Malaysia,10133
Instagram,29/3/2015 0:00,-5,New Zealand,1931
Instagram,29/3/2015 0:00,3,Singapore,4385
Twitter,29/3/2015 0:00,3,Australia,4860
Twitter,29/3/2015 0:00,19,India,11391
Twitter,29/3/2015 0:00,93,Indonesia,106890
Twitter,29/3/2015 0:00,4,Malaysia,4693
Twitter,29/3/2015 0:00,0,New Zealand,4954
Twitter,29/3/2015 0:00,-2,Philippines,2615
Twitter,29/3/2015 0:00,0,Singapore,301
Facebook,30/3/2015 0:00,5,Australia,113509
Facebook,30/3/2015 0:00,59,India,354288
Facebook,30/3/2015 0:00,56,Indonesia,289696
Facebook,30/3/2015 0:00,109,Malaysia,204012
Facebook,30/3/2015 0:00,43,New Zealand,29101
Facebook,30/3/2015 0:00,5,Philippines,51234
Facebook,30/3/2015 0:00,2,Singapore,90067
Instagram,30/3/2015 0:00,28,Australia,20294
Instagram,30/3/2015 0:00,33,India,18846
Instagram,30/3/2015 0:00,157,Indonesia,45126
Instagram,30/3/2015 0:00,2,Malaysia,10135
Instagram,30/3/2015 0:00,2,New Zealand,1933
Instagram,30/3/2015 0:00,3,Singapore,4388
Twitter,30/3/2015 0:00,4,Australia,4864
Twitter,30/3/2015 0:00,10,India,11401
Twitter,30/3/2015 0:00,64,Indonesia,106954
Twitter,30/3/2015 0:00,-2,Malaysia,4691
Twitter,30/3/2015 0:00,1,New Zealand,4955
Twitter,30/3/2015 0:00,0,Philippines,2615
Twitter,30/3/2015 0:00,0,Singapore,301
Facebook,31/3/2015 0:00,20,Australia,113529
Facebook,31/3/2015 0:00,124,India,354412
Facebook,31/3/2015 0:00,259,Indonesia,289955
Facebook,31/3/2015 0:00,125,Malaysia,204137
Facebook,31/3/2015 0:00,67,New Zealand,29168
Facebook,31/3/2015 0:00,10,Philippines,51244
Facebook,31/3/2015 0:00,109,Singapore,90176
Instagram,31/3/2015 0:00,24,Australia,20318
Instagram,31/3/2015 0:00,55,India,18901
Instagram,31/3/2015 0:00,271,Indonesia,45397
Instagram,31/3/2015 0:00,21,Malaysia,10156
Instagram,31/3/2015 0:00,8,New Zealand,1941
Instagram,31/3/2015 0:00,3,Singapore,4391
Twitter,31/3/2015 0:00,4,Australia,4868
Twitter,31/3/2015 0:00,52,India,11453
Twitter,31/3/2015 0:00,82,Indonesia,107036
Twitter,31/3/2015 0:00,1,Malaysia,4692
Twitter,31/3/2015 0:00,1,New Zealand,4956
Twitter,31/3/2015 0:00,1,Philippines,2616
Twitter,31/3/2015 0:00,1,Singapore,302
